code,name,region_id,province_id,city_id
153822000,Pagagawan,15,1538,153822
153823000,Paglat,15,1538,153823
153824000,Sultan Mastura,15,1538,153824
153825000,Guindulungan,15,1538,153825
153826000,Datu Saudi-Ampatuan,15,1538,153826
153827000,Datu Unsay,15,1538,153827
153828000,Datu Abdullah Sangki,15,1538,153828
153829000,Rajah Buayan,15,1538,153829
153830000,Datu Blah T. Sinsuat,15,1538,153830
153831000,Datu Anggal Midtimbang,15,1538,153831
153832000,Mangudadatu,15,1538,153832
153833000,Pandag,15,1538,153833
153834000,Northern Kabuntalan,15,1538,153834
153835000,Datu Hoffer Ampatuan,15,1538,153835
153836000,Datu Salibo,15,1538,153836
153837000,Shariff Saydona Mustapha,15,1538,153837
156601000,Indanan,15,1566,156601
156602000,Jolo (Capital),15,1566,156602
156603000,Kalingalan Caluang,15,1566,156603
156604000,Luuk,15,1566,156604
156605000,Maimbung,15,1566,156605
156606000,Hadji Panglima Tahil,15,1566,156606
156607000,Old Panamao,15,1566,156607
156608000,Pangutaran,15,1566,156608
156609000,Parang,15,1566,156609
156610000,Pata,15,1566,156610
156611000,Patikul,15,1566,156611
156612000,Siasi,15,1566,156612
156613000,Talipao,15,1566,156613
156614000,Tapul,15,1566,156614
156615000,Tongkil,15,1566,156615
156616000,Panglima Estino,15,1566,156616
156617000,Lugus,15,1566,156617
156618000,Pandami,15,1566,156618
156619000,Omar,15,1566,156619
157001000,Panglima Sugala,15,1570,157001
157002000,Bongao (Capital),15,1570,157002
157003000,Mapun,15,1570,157003
157004000,Simunul,15,1570,157004
157005000,Sitangkai,15,1570,157005
157006000,South Ubian,15,1570,157006
157007000,Tandubas,15,1570,157007
157008000,Turtle Islands,15,1570,157008
157009000,Languyan,15,1570,157009
157010000,Sapa-Sapa,15,1570,157010
157011000,Sibutu,15,1570,157011
160201000,Buenavista,16,1602,160201
160202000,City of Butuan (Capital),16,1602,160202
160203000,City of Cabadbaran,16,1602,160203
160204000,Carmen,16,1602,160204
160205000,Jabonga,16,1602,160205
160206000,Kitcharao,16,1602,160206
160207000,Las Nieves,16,1602,160207
160208000,Magallanes,16,1602,160208
160209000,Nasipit,16,1602,160209
160210000,Santiago,16,1602,160210
160211000,Tubay,16,1602,160211
160212000,Remedios T. Romualdez,16,1602,160212
160301000,City of Bayugan,16,1603,160301
160302000,Bunawan,16,1603,160302
160303000,Esperanza,16,1603,160303
160304000,La Paz,16,1603,160304
160305000,Loreto,16,1603,160305
160306000,Prosperidad (Capital),16,1603,160306
160307000,Rosario,16,1603,160307
160308000,San Francisco,16,1603,160308
160309000,San Luis,16,1603,160309
160310000,Santa Josefa,16,1603,160310
160311000,Talacogon,16,1603,160311
160312000,Trento,16,1603,160312
160313000,Veruela,16,1603,160313
160314000,Sibagat,16,1603,160314
166701000,Alegria,16,1667,166701
166702000,Bacuag,16,1667,166702
166704000,Burgos,16,1667,166704
166706000,Claver,16,1667,166706
166707000,Dapa,16,1667,166707
166708000,Del Carmen,16,1667,166708
166710000,General Luna,16,1667,166710
166711000,Gigaquit,16,1667,166711
166714000,Mainit,16,1667,166714
166715000,Malimono,16,1667,166715
166716000,Pilar,16,1667,166716
166717000,Placer,16,1667,166717
166718000,San Benito,16,1667,166718
166719000,San Francisco,16,1667,166719
166720000,San Isidro,16,1667,166720
166721000,Santa Monica,16,1667,166721
166722000,Sison,16,1667,166722
166723000,Socorro,16,1667,166723
166724000,City of Surigao (Capital),16,1667,166724
166725000,Tagana-An,16,1667,166725
166727000,Tubod,16,1667,166727
166801000,Barobo,16,1668,166801
166802000,Bayabas,16,1668,166802
166803000,City of Bislig,16,1668,166803
166804000,Cagwait,16,1668,166804
166805000,Cantilan,16,1668,166805
166806000,Carmen,16,1668,166806
166807000,Carrascal,16,1668,166807
166808000,Cortes,16,1668,166808
166809000,Hinatuan,16,1668,166809
166810000,Lanuza,16,1668,166810
166811000,Lianga,16,1668,166811
166812000,Lingig,16,1668,166812
166813000,Madrid,16,1668,166813
166814000,Marihatag,16,1668,166814
166815000,San Agustin,16,1668,166815
166816000,San Miguel,16,1668,166816
166817000,Tagbina,16,1668,166817
166818000,Tago,16,1668,166818
166819000,City of Tandag (Capital),16,1668,166819
168501000,Basilisa,16,1685,168501
168502000,Cagdianao,16,1685,168502
168503000,Dinagat,16,1685,168503
168504000,Libjo,16,1685,168504
168505000,Loreto,16,1685,168505
168506000,San Jose (Capital),16,1685,168506
168507000,Tubajon,16,1685,168507
